cell_area,cell_perimeter,compactness,aspect_ratio,bbox_width,bbox_height,solidity,extent,lbp_mean,lbp_std,lbp_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std,nucleus_area,nucleus_perimeter,nucleus_cytoplasm_ratio,nucleus_irregularity,class,filename
28169.5,2987.9120185375214,0.039650931287698435,1.0,224,224,0.5697944900683685,0.5614138233418368,0.038461538461538464,0.07254484811328216,3.579981675198063,740.0930864050507,18.518978819210545,0.13030138284620293,0.019648024355916182,0.8900922104733009,126.14064492984694,101.74621301070762,67.5872727997449,48.97875339662603,104.43305564413265,62.1202749041527,134.85257892219389,35.985422386406896,170.12434231505102,65.0387629138771,141.87107382015307,87.54487517459143,28169.5,2987.9120185375214,1.2800536205212096,0.039650931287698435,Normal,synthetic_Normal_14.png
3775.0,338.1909055709839,0.41476583036576087,0.5728155339805825,59,103,0.8595173041894353,0.6211946684219187,0.038461538461538464,0.09203265569242568,3.204562521536464,170.86395889197775,6.489607713590251,0.3651181582696208,0.12857123327673514,0.9415589916690279,209.79787149234693,39.96087352498903,222.3388073979592,43.18466791320884,238.39855707908163,30.71160237173254,105.43853635204081,22.999365895497633,42.92420679209184,29.189464669717495,239.9059510522959,27.813644060042762,3775.0,338.1909055709839,0.08135600525850736,0.41476583036576087,Normal,Normal_0028.png
7473.0,717.8376541137695,0.18224363757812811,2.5,190,76,0.6857536132140399,0.5175207756232687,0.038461538461538464,0.08987022372834792,3.2529709788521033,55.080407985033816,3.8172518493473966,0.40806670472099354,0.11066184020414159,0.9654774331128526,182.72156010841837,13.553495638635845,157.92683753188774,38.148197406084826,170.43514827806123,30.92308562255678,141.40714684311226,39.89085960404237,38.34970902423469,47.43464821959778,184.11228475765307,13.646090582255313,7473.0,717.8376541137695,0.17499941456103787,0.18224363757812811,Normal,Normal_0014.png
7452.5,1040.2123252153397,0.0865501566179025,1.1353383458646618,151,133,0.5890605857013003,0.37108499726136535,0.038461538461538464,0.09032142101142127,3.2983337804451387,307.9429437804156,9.335441135725782,0.23225382755159352,0.05276052240511827,0.8589615745437806,169.44367825255102,38.35117568048012,168.56032764668367,33.32714342818326,189.37761080994898,26.963078115691715,123.9866868622449,13.132742725630775,37.244758450255105,28.1056953026911,189.56355628188774,26.77020135569665,7452.5,1040.2123252153397,0.1744356150596276,0.0865501566179025,Normal,Normal_0016.png
10066.5,891.1097328662872,0.15930374575623257,2.65,212,80,0.7304622306073579,0.5935436320754717,0.038461538461538464,0.07950010999410538,3.535674197996605,43.854977956049815,4.662469024156806,0.22702260255918427,0.026985147698123234,0.9733462129581711,136.58747209821428,28.88506569471768,147.39700255102042,31.072264237653897,183.1902702487245,18.924930416501937,112.36898118622449,5.646166740927444,67.52313855229592,24.23891447263015,183.19086814413265,18.925057086042667,10066.5,891.1097328662872,0.25097545469277854,0.15930374575623257,Normal,Normal_0002.png
455.5,82.18376541137695,0.84747359268488,1.04,26,25,0.9753747323340471,0.7007692307692308,0.03846153846153846,0.07049378496951371,3.5315474869914825,1442.092610263483,25.315279833687484,0.06439827978760376,0.01180618684762654,0.838029427057352,180.16440130739795,68.86435220472343,108.37296715561224,68.80937346529947,148.7547233737245,73.07832464837705,162.43604512117346,11.173791239607594,127.27630739795919,72.60742493146596,180.1755819515306,68.86302327251431,455.5,82.18376541137695,0.009161211170442775,0.84747359268488,Normal,synthetic_Normal_16.png
9474.0,997.9209142923355,0.11955038944431745,1.0833333333333333,169,156,0.5639117883396327,0.3593536640873919,0.038461538461538464,0.07933337148639767,3.5587205934112496,146.68701853028688,7.036125486313304,0.2525642460219781,0.039791242733488864,0.9529891457305217,144.5525350765306,40.64272756791947,122.46380739795919,45.110897904369125,146.86798469387756,36.61751527992138,137.4130859375,21.935667952789252,67.37189094387755,48.31692458745846,157.93044483418367,32.065560348830964,9474.0,997.9209142923355,0.23276497469411822,0.11955038944431745,Normal,Normal_0162.png
2160.0,416.45079135894775,0.15650788832951004,0.6262626262626263,62,99,0.6182911120652641,0.3519061583577713,0.038461538461538464,0.10239988681298744,2.8897948939639657,49.714971746349384,2.981751740847208,0.45490499471396206,0.1128165975303929,0.9752772469643006,203.05650111607142,38.79689107084372,210.78760762117346,29.906987219290652,240.40756536989795,29.98636664343251,115.06678491709184,5.7369479535762675,43.04149394132653,27.124484798319425,240.40756536989795,29.98636664343251,2160.0,416.45079135894775,0.04498500499833389,0.15650788832951004,Normal,Normal_0163.png
4070.5,1209.6336801052094,0.03495826596051986,0.6294642857142857,141,224,0.5804634581105169,0.12887854609929078,0.038461538461538464,0.08342854174540208,3.348104058495877,759.2691845580005,18.426947506241007,0.07966899031271678,0.01324626343882551,0.7483695461452189,146.56909677933675,31.84797099606516,90.44523278061224,45.60163503536489,124.7747727997449,42.29794681489232,160.0313097895408,8.30653966283754,107.51265545280613,52.72634712398057,146.9217155612245,32.349183555577746,4070.5,1209.6336801052094,0.08828664692932514,0.03495826596051986,Normal,synthetic_Normal_17.png
15163.5,1279.9179505109787,0.11631750008171003,1.2947976878612717,224,173,0.6335150717553425,0.39129593311312966,0.038461538461538464,0.07196870593416609,3.6553657040951646,41.35501004595766,4.470812230686963,0.23330500274254096,0.027535847475092384,0.9729525504107708,139.68038504464286,27.389260353795905,150.31160315688774,30.377422022726883,183.69589046556123,16.890651160690485,111.78583386479592,6.054431583154869,63.63496492346939,23.691693002270238,183.6984016262755,16.89230907435596,15163.5,1279.9179505109787,0.43308818279186007,0.11631750008171003,Normal,Normal_0003.png
8032.5,1192.5798561573029,0.07097177375419574,0.8516129032258064,132,155,0.6144578313253012,0.39259530791788855,0.038461538461538464,0.0789190451645595,3.509624477080038,380.90742860781666,9.248554743202797,0.4004153994655147,0.18029766507812223,0.899694656428093,208.7164979272959,59.5169182329142,232.90102838010205,39.85621841399235,209.34767617984693,33.58898304723874,50.94525271045919,22.402810843670895,44.19190449617347,33.153917739412734,233.8273078762755,37.14078930079113,8032.5,1192.5798561573029,0.19059878747612324,0.07097177375419574,Normal,Normal_0017.png
19908.0,2142.5424004793167,0.05449775918760859,1.2444444444444445,224,180,0.6052075574944139,0.49375,0.038461538461538464,0.0821616865885862,3.481172789107642,48.956147263857204,4.6477855299460735,0.24132561189430568,0.0279574511179162,0.9572351062518032,144.01735889668367,22.169204101614994,149.44308035714286,27.546856618864474,185.79243064413265,14.193318087166023,115.02052774234694,7.625706799095656,60.905891262755105,20.333059463095015,185.8001036352041,14.199914665936271,19908.0,2142.5424004793167,0.6577243293246994,0.05449775918760859,Normal,Normal_0013.png
1424.0,290.1076453924179,0.21261872276017024,1.3137254901960784,67,51,0.5175358895148101,0.4167398302604624,0.038461538461538464,0.09703342833086154,3.0677365703192687,41.90647111762948,3.132774718674426,0.4305243217353111,0.0993252443030955,0.9390949793890733,202.98202327806123,25.13464767787764,212.54840959821428,16.64274003463043,242.7472297512755,14.112954495531453,113.65318080357143,5.080836996277655,42.89911511479592,18.064375278195147,242.7472297512755,14.112954495531453,1424.0,290.1076453924179,0.029209058089924515,0.21261872276017024,Normal,Normal_0007.png
309.0,121.39696848392487,0.26348303663863826,1.0,24,24,0.7518248175182481,0.5364583333333334,0.038461538461538464,0.061056732097378615,3.7553896176348296,1766.9163474229147,31.976991536021067,0.04206695847203912,0.009037997805102206,0.7075723348027567,134.9414660395408,43.62436979787149,98.67996651785714,64.30188860613042,133.66599569515307,58.75220520412453,144.6301817602041,19.480856750926705,100.21703603316327,65.98387636629151,143.0862364477041,49.281733440845265,309.0,121.39696848392487,0.0061964826438325946,0.26348303663863826,Normal,synthetic_Normal_13.png
40028.5,2528.265268802643,0.07869260143292527,1.0,224,224,0.81350472512956,0.7977618781887755,0.038461538461538464,0.07171377532712589,3.683910441507803,1515.87574145881,26.11406412266474,0.06041633998623122,0.009481676868701007,0.7834654949381642,137.3112643494898,63.03639067091295,87.16585618622449,60.06412418712019,122.35082509566327,66.39712008454423,156.9112324617347,18.74550043235321,115.78202726403062,54.63508585760859,137.6363600127551,63.35404889583136,40028.5,2528.265268802643,3.9446661739344666,0.07869260143292527,Normal,synthetic_Normal_12.png
30219.5,1602.1189596652985,0.14794749578677655,1.2444444444444445,224,180,0.8063371356147021,0.7494915674603174,0.03846153846153846,0.07587063303795553,3.6423893687794098,51.54217074059238,5.076528496807034,0.2126200176835151,0.022428892920481107,0.9755413610609456,90.96073820153062,35.15191176585342,109.11937978316327,33.518139850554824,153.7847975127551,24.686195491376616,111.4321588010204,3.9363839439089103,109.24609375,35.129842189062785,153.7847975127551,24.686195491376616,30219.5,1602.1189596652985,1.514268534061584,0.14794749578677655,Normal,Normal_0006.png
14063.5,1080.413335800171,0.15139914035477556,2.2626262626262625,224,99,0.6972656734177842,0.6341765873015873,0.038461538461538464,0.08812083110796419,3.3511093191827213,49.921999121341806,4.757263580933409,0.22880064440070014,0.032836736714429146,0.9688616936807349,145.26863440688774,30.301250436212,159.04083625637756,30.231516362944337,187.12599649234693,16.492770192842567,109.01524633290816,6.168782463644801,59.281269929846935,27.622180256188873,187.13771524234693,16.496923503671976,14063.5,1080.413335800171,0.389435790931118,0.15139914035477556,Normal,Normal_0012.png
4785.0,395.7888845205307,0.38385271773241236,0.9368421052631579,89,95,0.8628617798214768,0.5659373151981076,0.038461538461538464,0.060596463251646124,3.799856661499594,50.00615678184447,4.751045404434544,0.25106629212255405,0.045561226963080494,0.9712305466791126,159.11086973852042,30.816679480574777,172.56853874362244,31.529517235381753,194.8037109375,18.02133982795131,107.13289221938776,7.705703562970298,49.36041135204081,27.00396439072388,194.8465202487245,18.033870492540245,4785.0,395.7888845205307,0.10541737348813641,0.38385271773241236,Normal,Normal_0038.png
12556.5,1331.6925537586212,0.0889755174266997,1.32,165,125,0.7768909512761021,0.6088,0.038461538461538464,0.08379429368583195,3.458882957916135,288.8344882471075,9.652143218348947,0.22294562284621616,0.04560332047204875,0.9111740610323755,187.6104512117347,43.61981858980947,200.2213209502551,44.997788448093495,235.12824856505102,26.372914262064114,110.9288105867347,15.474999195990556,60.04432397959184,33.01215419035684,235.20545679209184,26.325696761670923,12556.5,1331.6925537586212,0.3337763659804091,0.0889755174266997,Normal,Normal_0004.png
23588.0,2265.2530777454376,0.05776536539818387,0.9852941176470589,201,204,0.7009910994219825,0.5752609501512047,0.038461538461538464,0.07738398671538721,3.5994744384673116,96.83058926274386,5.868426049352156,0.24163936862750063,0.03313314594147275,0.9109999037917869,92.47295519770408,25.570280246953697,140.00392617984693,31.702928856394834,178.71382732780611,27.044882299867368,107.82589285714286,14.036554154034125,126.53352200255102,34.37982967462851,179.15559231505102,26.15740406394345,23588.0,2265.2530777454376,0.8871671430720626,0.05776536539818387,Normal,Normal_0010.png
8981.0,1822.3657772541046,0.033983136370685084,0.8883928571428571,199,224,0.7338617421147247,0.20147613065326633,0.038461538461538464,0.10326355888956715,2.837238946370296,1042.4231445495661,22.283562168689855,0.059589095170437256,0.01263282528962316,0.5996125603394181,156.68443080357142,29.32892856291535,101.41988201530613,45.91255915806385,129.4208984375,38.62117793597442,156.18498883928572,34.930329634345476,97.85530931122449,47.913239532646344,156.7371053890306,29.40571124354203,8981.0,1822.3657772541046,0.21801189464740867,0.033983136370685084,Normal,synthetic_Normal_10.png
17877.5,1343.7514295578003,0.12441672696621901,1.0909090909090908,180,165,0.7373989440686355,0.601936026936027,0.038461538461538464,0.08164491753923751,3.511659650271351,45.97316230179363,4.622268725006211,0.2367960326647669,0.02472047878728857,0.9733888783864748,126.07206632653062,29.615003253973242,138.25147480867346,31.619496328185775,173.6882174744898,20.999317853926968,111.67986686862245,5.381663935121958,72.86027184311224,24.634834423671567,173.69186463647958,21.002950795225818,17877.5,1343.7514295578003,0.553508676873539,0.12441672696621901,Normal,Normal_0158.png
6459.0,794.1808005571365,0.1286875050862991,0.5094339622641509,81,159,0.6389356019388663,0.5015140927090612,0.038461538461538464,0.08582194301818397,3.399283730231616,187.2843920258133,7.247320068858723,0.28037264543516005,0.06154275866427847,0.9047621631626854,173.33733258928572,35.48768298868395,170.07268415178572,31.553621301481286,190.35184151785714,25.22690814839255,126.31327726403062,12.642545486068899,33.34283322704081,22.802786836449155,190.41912468112244,25.217202905642154,6459.0,794.1808005571365,0.14774572820641857,0.1286875050862991,Normal,Normal_0159.png
47857.5,1523.727043747902,0.25902728930366203,1.0,224,224,0.9650246007420552,0.9537926498724489,0.038461538461538464,0.07452259537514137,3.645363042103001,1989.40257491883,32.46002384583531,0.04159134225617928,0.009946883954841643,0.5684606365743711,145.18239795918367,46.93340806087893,92.98616868622449,52.77207810368078,120.47124123086735,55.30318447820747,162.20344387755102,15.855108689569892,106.0870137117347,46.1411653173282,145.48618861607142,47.12828602193774,47857.5,1523.727043747902,20.641578606857884,0.25902728930366203,Normal,synthetic_Normal_11.png
4303.5,932.5899616479874,0.06217992566053895,1.705128205128205,133,78,0.5207211567547946,0.41483516483516486,0.038461538461538464,0.09646130120847829,3.123761913672693,197.9080705270772,7.175599851199632,0.2627619555865728,0.05574921802240555,0.823879811175463,177.44369818239795,25.51438956752236,172.68578603316325,25.504306086581632,192.6054089604592,19.660876724631507,126.3666693239796,12.593774543085024,30.343710140306122,18.785822696527536,192.98814174107142,19.298052200281962,4303.5,932.5899616479874,0.09381437680527549,0.06217992566053895,Normal,Normal_0011.png
27922.0,1437.9940692186356,0.169684509365548,1.2375690607734806,224,181,0.7853074770429329,0.6886838989739542,0.038461538461538464,0.06937943194995433,3.7491261783235394,63.056492648142225,5.397420915935555,0.21470212711523123,0.021864833607774053,0.9770960353206258,130.3622050382653,35.79011851084681,138.4714205994898,41.00861729910182,181.14261798469389,23.011665285069537,113.61776546556122,7.848552177463437,76.78224649234694,31.337119260554424,181.16364397321428,23.03755673320176,27922.0,1437.9940692186356,1.2546957850274107,0.169684509365548,Normal,Normal_0005.png
24241.5,2168.8195312023163,0.06476233847678545,1.051643192488263,224,213,0.6494621639361831,0.5080797283702213,0.038461538461538464,0.07104419665263265,3.738814641926237,265.6006334669007,9.907936354935309,0.20465223734411064,0.037012648525518,0.9186015665824663,141.33003826530611,47.34678409451821,146.68666294642858,39.875610689527974,171.05600286989795,32.58792029671881,118.4762037627551,14.006286161672708,55.14287707270408,35.514038703571565,171.2051777742347,32.421864072045814,24241.5,2168.8195312023163,0.9347201604040949,0.06476233847678545,Normal,Normal_0039.png
27458.5,1928.1677296161652,0.0928104872643941,1.1727748691099475,224,191,0.744950419837491,0.6417936611817502,0.038461538461538464,0.06303968052134845,3.890037141118809,142.33383736689927,7.6005168533775525,0.17987296132340513,0.018863930440724482,0.9378310021589403,109.83520009566327,39.76069356164465,105.76546556122449,36.22365333865524,127.5971978635204,31.398333530518695,127.12515943877551,26.201411238088614,77.19224330357143,31.585728350524867,133.31393494897958,31.1944394146822,27458.5,1928.1677296161652,1.2086937383074723,0.0928104872643941,Normal,Normal_0089.png
7584.5,1379.5748040676117,0.05007792341730582,1.1824324324324325,175,148,0.5049432442328817,0.29283783783783784,0.038461538461538464,0.08876790409580451,3.3331292080086232,301.4983295083746,9.301400161393858,0.23822280110965377,0.04989844584203926,0.8472605839717859,169.65621014030611,36.75087029355076,169.1336296237245,31.763898579629352,190.09319196428572,26.0062496453244,123.31991390306122,13.155496898760669,37.401446906887756,26.22715639866009,190.44595025510205,25.666477062971772,7584.5,1379.5748040676117,0.17807543758731204,0.05007792341730582,Normal,Normal_0062.png
8692.0,1032.7981120347977,0.10239970628383777,1.0454545454545454,138,132,0.6308378996262293,0.47716293368467283,0.038461538461538464,0.09207309674481669,3.2109194505036727,204.94795767716118,6.940540670143615,0.30864367621092703,0.07967002490359054,0.9407702223762078,193.3269491390306,46.032469295269465,214.33272879464286,45.97766580423144,235.18807796556123,32.18579476741639,107.39915497448979,20.302045840101556,57.79619738520408,34.39293302938992,236.9276347257653,29.63465027370647,8692.0,1032.7981120347977,0.20952656445858645,0.10239970628383777,Normal,Normal_0076.png
10403.0,1763.4986826181412,0.04203569026816622,1.2134146341463414,199,164,0.42385104302477183,0.3187584262777301,0.038461538461538464,0.07743422909611332,3.583050206954645,224.05529224340148,8.433922156906807,0.21844025794327443,0.03266941393984328,0.9136211545512176,194.3750996492347,39.48701603032204,198.0277024872449,42.82919975708634,227.68851642219389,32.20461045338029,119.77427455357143,25.335808049383022,60.46047911352041,30.603900488162086,231.9910514987245,26.871420539882383,10403.0,1763.4986826181412,0.26155934930731906,0.04203569026816622,Normal,Normal_0116.png
3727.0,626.4995614290237,0.11932397547206494,0.6403508771929824,73,114,0.5511682934043183,0.44784907474164865,0.038461538461538464,0.08441816240311899,3.4411507239202894,300.29612591256046,9.240906809938416,0.23034552891714263,0.04498672347949622,0.8354431352938425,170.0501634247449,34.71478482503413,166.4704440369898,31.090747332363154,187.49968112244898,25.776471803231857,125.74491788903062,15.019079466073979,36.66555723852041,24.363775671510602,188.5435865752551,25.057234657731097,3727.0,626.4995614290237,0.08023854119572003,0.11932397547206494,Normal,Normal_0102.png
14298.0,1721.7829545736313,0.06060777610886603,1.1269035532994924,222,197,0.628732245723583,0.3269309919056112,0.038461538461538464,0.08740459716457091,3.3583468039814406,62.778376439565534,5.091210416795842,0.22074544460072454,0.03776521727774424,0.9084589264371332,95.17121731505102,15.735953046212623,117.76620296556122,24.029668965114002,167.6688456632653,21.80361326500389,112.7295918367347,9.904421166046161,115.82828443877551,17.010166163920818,167.6719746492347,21.796564020508434,14298.0,1721.7829545736313,0.39851719716818107,0.06060777610886603,Normal,Normal_0103.png
14579.0,2291.6794826984406,0.034884286680994796,1.0722222222222222,193,180,0.47618892082571207,0.41966033390903856,0.038461538461538464,0.08115045384790943,3.5060099890461096,113.49726957266495,5.965009406581306,0.2585712185581594,0.03794159905592662,0.8919202961316464,224.32712850765307,16.906300403016377,154.4227519132653,28.832325352290624,188.99978077168367,32.45030203483773,161.56973453443877,15.606038238624846,80.54542012117346,28.92646200681964,225.16980229591837,16.499036867737278,14579.0,2291.6794826984406,0.40955698513919714,0.034884286680994796,Normal,Normal_0117.png
2721.0,374.1320300102234,0.2442804014281104,1.6825396825396826,106,63,0.6988570694747657,0.40745732255166217,0.038461538461538464,0.08793589276797141,3.344093859805863,93.95101651140813,5.274790119892732,0.2822544839911408,0.040759225938939755,0.9065719745106523,222.09614158163265,15.394470450270134,167.48784279336735,28.16666435751414,198.45653300382654,32.32738488381587,158.23873963647958,16.220018172455916,64.8819355867347,27.017310013881044,223.88705755739795,15.31157259476675,2721.0,374.1320300102234,0.05733853124012222,0.2442804014281104,Normal,Normal_0077.png
4483.5,399.4873687028885,0.3530375772710495,0.8495575221238938,96,113,0.8501137656427759,0.41330199115044247,0.038461538461538464,0.08021396718948526,3.480657926860099,28.120199228679603,3.326956564069363,0.3277749422811401,0.054131924069176475,0.973041821795879,176.92709661989795,21.775408917005024,188.7722018494898,25.80119021202735,203.70802774234693,12.624635816398007,104.16523836096938,10.927200880546172,35.32684948979592,17.846581513190095,204.2437818877551,12.883838898643624,4483.5,399.4873687028885,0.09812332439678284,0.3530375772710495,Normal,Normal_0063.png
15502.0,2416.3312858343124,0.03336450166035139,1.2727272727272727,224,176,0.5478416058523139,0.3932122564935065,0.038461538461538464,0.08666109643105827,3.364587272729243,117.10594549705107,7.059650537269896,0.17813198671445268,0.03094377619729762,0.783833894960401,142.19252232142858,31.50975722834794,87.24154974489795,21.145842431228697,114.35259885204081,23.932978597470655,153.4719786352041,26.853091821559293,105.38169642857143,36.3960496215352,149.04468271683675,25.031411954776225,15502.0,2416.3312858343124,0.4470785026244448,0.03336450166035139,Normal,Normal_0088.png
18451.5,1754.1433452367783,0.07535487975930472,0.9017857142857143,202,224,0.6221109593890659,0.40778597949080625,0.03846153846153846,0.06953023271812374,3.762104534617661,84.2729958702109,6.327330017941252,0.1774205610582897,0.020108395181927724,0.9672737203721339,127.02000956632654,38.64862735586163,139.41452088647958,37.51884713988898,175.77150430484693,23.83259139591397,111.62272799744898,5.627171918048605,75.40523357780613,36.522871038977975,175.77566964285714,23.836252874187057,18451.5,1754.1433452367783,0.5816167315481725,0.07535487975930472,Normal,Normal_0075.png
26382.0,2616.0226286649704,0.048443396750949046,1.0,224,224,0.6797207121325329,0.5257892219387755,0.038461538461538464,0.07301863783141382,3.6879752808443493,249.0217788755997,9.793629075539576,0.1818135243602081,0.03185617924799707,0.9466970110301844,175.5967793367347,53.583648167286945,172.24695073341837,53.353950870862576,205.98511240433675,44.385407634188944,123.53936144770408,25.840146571708004,70.54500159438776,36.936170074947974,211.16527822066325,40.56628074551961,26382.0,2616.0226286649704,1.108766916029251,0.048443396750949046,Normal,Normal_0061.png
13639.0,1085.827548980713,0.14536862451917942,0.5201793721973094,116,223,0.7278597539824425,0.527253749806711,0.038461538461538464,0.08899941470498868,3.3156217206448324,178.47276317599346,6.977123770653577,0.2656619039970304,0.03984414829779266,0.9621456939563136,188.27507174744898,36.862721564556246,193.87751116071428,57.40486028523111,219.60690369897958,52.95586645145799,117.70350366709184,25.29448607247725,59.794304049744895,28.56218321820094,225.2551817602041,43.88765122197831,13639.0,1085.827548980713,0.3732928264499001,0.14536862451917942,Normal,Normal_0049.png
16784.0,1892.3027251958847,0.058901194905346455,1.0,224,224,0.4628409122245815,0.33450255102040816,0.038461538461538464,0.06597304348793748,3.8378424963056514,306.37659190163635,11.24133814673914,0.1406484883952936,0.016299807686792577,0.9228481248540955,164.7948222257653,55.36558775857657,160.83252949617346,48.65198351913218,201.3987364477041,41.08819229893799,126.19461495535714,23.69785014683086,83.63462611607143,37.94712830252589,207.3445272640306,37.947655746224726,16784.0,1892.3027251958847,0.5026353617632966,0.058901194905346455,Normal,Normal_0101.png
